Source,Target
LattesID_1661861393625872,LattesID_197731060424158
LattesID_1550218457073592,LattesID_197731060424158
LattesID_325992328365342,LattesID_197731060424158
LattesID_4952512549595050,LattesID_197731060424158
LattesID_5719806357609936,LattesID_197731060424158
LattesID_5590809884662013,LattesID_197731060424158
LattesID_1738023725040123,LattesID_197731060424158
LattesID_6427702843919802,LattesID_197731060424158
LattesID_9847807706966502,LattesID_197731060424158
LattesID_1917360280213155,LattesID_197731060424158
LattesID_584388584226113,LattesID_197731060424158
LattesID_3969968292653135,LattesID_197731060424158
LattesID_6318690268090493,LattesID_197731060424158
LattesID_1341651623371261,LattesID_197731060424158
LattesID_3520126317267414,LattesID_197731060424158
LattesID_1923418131499904,LattesID_197731060424158
LattesID_2584823239488026,LattesID_197731060424158
LattesID_5820695851779109,LattesID_197731060424158
LattesID_2325354616581027,LattesID_197731060424158
LattesID_3632031358542014,LattesID_197731060424158
LattesID_3509453567791268,LattesID_197731060424158
LattesID_5116284826459258,LattesID_145887238250184
LattesID_1233049484488761,LattesID_145887238250184
LattesID_9077090054343820,LattesID_145887238250184
LattesID_7908440705664008,LattesID_145887238250184
LattesID_3404607747811154,LattesID_145887238250184
LattesID_293579016789844,LattesID_145887238250184
LattesID_2420360066008780,LattesID_145887238250184
LattesID_1139307177326581,LattesID_145887238250184
LattesID_1658095483570483,LattesID_145887238250184
LattesID_389529536740036,LattesID_145887238250184
LattesID_5033141307451232,LattesID_145887238250184
LattesID_4595854051598624,LattesID_145887238250184
LattesID_3921612856948891,LattesID_145887238250184
LattesID_9096132439892716,LattesID_145887238250184
LattesID_6720496462704249,LattesID_145887238250184
LattesID_3814225406634673,LattesID_145887238250184
LattesID_2307520004470578,LattesID_145887238250184
LattesID_3861892209078256,LattesID_145887238250184
LattesID_8107811058749982,LattesID_145887238250184
LattesID_5957390805114014,LattesID_145887238250184
LattesID_9018686694787834,LattesID_145887238250184
LattesID_1847222888363088,LattesID_145887238250184
LattesID_1317325796024776,LattesID_145887238250184
LattesID_306982791711079,LattesID_145887238250184
LattesID_898860207366005,LattesID_145887238250184
LattesID_58012431496564,LattesID_145887238250184
LattesID_95921943345974,LattesID_145887238250184
LattesID_9669955733350604,LattesID_145887238250184
LattesID_9284563343635060,LattesID_145887238250184
LattesID_9451394084361808,LattesID_145887238250184
LattesID_1889092865795288,LattesID_145887238250184
LattesID_9689426913429076,LattesID_145887238250184
LattesID_7587316047810194,LattesID_145887238250184
LattesID_2854771102810220,LattesID_145887238250184
LattesID_8032715047993974,LattesID_104124422364023
LattesID_9710841138808150,LattesID_104124422364023
LattesID_2868420260808800,LattesID_104124422364023
LattesID_4070628413303784,LattesID_104124422364023
LattesID_7553488567642867,LattesID_104124422364023
LattesID_2042247762832979,LattesID_104124422364023
LattesID_9466135849011392,LattesID_104124422364023
LattesID_6887849551616840,LattesID_104124422364023
LattesID_660447730958199,LattesID_104124422364023
LattesID_7343239504652038,LattesID_104124422364023
LattesID_9070169649750196,LattesID_104124422364023
LattesID_3594749243018728,LattesID_104124422364023
LattesID_4654742780714984,LattesID_104124422364023
LattesID_1489832950815140,LattesID_104124422364023
LattesID_5729800124276465,LattesID_104124422364023
LattesID_4279801267401304,LattesID_104124422364023
LattesID_8636381987002078,LattesID_104124422364023
LattesID_8217213614133629,LattesID_104124422364023
LattesID_9968731111485780,LattesID_104124422364023
LattesID_6042902332948785,LattesID_104124422364023
LattesID_5456214966384238,LattesID_104124422364023
LattesID_5180935741320141,LattesID_104124422364023
LattesID_7562809854970378,LattesID_104124422364023
LattesID_5890923112747925,LattesID_104124422364023
LattesID_5648822970486696,LattesID_197633386587398
LattesID_6394002419157977,LattesID_197633386587398
LattesID_7760681609484114,LattesID_111496376878940
LattesID_1915261650961299,LattesID_111496376878940
LattesID_2445938016793582,LattesID_111496376878940
LattesID_2095178183695251,LattesID_111496376878940
LattesID_1182999712993482,LattesID_111496376878940
LattesID_8782058646589603,LattesID_111496376878940
LattesID_3019804226858082,LattesID_109879345362476
LattesID_6188650686969796,LattesID_109879345362476
LattesID_7065837987569147,LattesID_109879345362476
LattesID_8710557426528336,LattesID_109879345362476
LattesID_8057070548177834,LattesID_109879345362476
LattesID_2077745393960864,LattesID_109879345362476
LattesID_272400268231478,LattesID_109879345362476
LattesID_501069802270688,LattesID_109879345362476
LattesID_8115170718000314,LattesID_109879345362476
LattesID_8288434940293666,LattesID_109879345362476
LattesID_4684168270551135,LattesID_109879345362476
LattesID_9631745554236280,LattesID_109879345362476
LattesID_935574303008959,LattesID_191291729821545
LattesID_4894831270926016,LattesID_191291729821545
LattesID_6627725567059355,LattesID_191291729821545
LattesID_4625505665091130,LattesID_191291729821545
LattesID_8865347912253328,LattesID_200709054904002
LattesID_2784013679275319,LattesID_200709054904002
LattesID_98783442707779,LattesID_200709054904002
LattesID_1302387042641036,LattesID_200709054904002
LattesID_273186361927003,LattesID_200709054904002
LattesID_7297311914228576,LattesID_200709054904002
LattesID_6418695453137624,LattesID_200709054904002
LattesID_4544776309480054,LattesID_251364589832974
LattesID_6678248916206568,LattesID_251364589832974
LattesID_126828009061078,LattesID_251364589832974
LattesID_6927804972773203,LattesID_256126734685935
LattesID_9415802964874960,LattesID_256126734685935
LattesID_7032025192778580,LattesID_256126734685935
LattesID_6516440877339885,LattesID_256126734685935
LattesID_9427978318484088,LattesID_256126734685935
LattesID_8734760150034374,LattesID_256126734685935
LattesID_2680128554900707,LattesID_256126734685935
LattesID_8678827821204278,LattesID_256126734685935
LattesID_5800449704459108,LattesID_256126734685935
LattesID_2039620464680820,LattesID_256126734685935
LattesID_5850155085934183,LattesID_256126734685935
LattesID_2719433935509204,LattesID_256126734685935
LattesID_3575262832461071,LattesID_256126734685935
LattesID_6527690703957929,LattesID_256126734685935
LattesID_523787778209304,LattesID_256126734685935
LattesID_6338623442982639,LattesID_256126734685935
LattesID_8828252384637998,LattesID_256126734685935
LattesID_2299766738341032,LattesID_256126734685935
LattesID_9914547288549694,LattesID_298247513754584
LattesID_7176081659820707,LattesID_298247513754584
LattesID_736112335886346,LattesID_298247513754584
LattesID_4710621335832333,LattesID_298247513754584
LattesID_9059514204638696,LattesID_298247513754584
LattesID_129433249854815,LattesID_298247513754584
LattesID_535485821824614,LattesID_298247513754584
LattesID_1499870709968492,LattesID_255123321962715
LattesID_7284665161514477,LattesID_255123321962715
LattesID_2064432135712374,LattesID_267366096672693
LattesID_888003454686509,LattesID_267366096672693
LattesID_4153877985096736,LattesID_267366096672693
LattesID_9319384789509824,LattesID_267366096672693
LattesID_8513782470093282,LattesID_267366096672693
LattesID_2280114421895164,LattesID_267366096672693
LattesID_2407146398491969,LattesID_267366096672693
LattesID_6607857204169533,LattesID_267366096672693
LattesID_5376621256450798,LattesID_267366096672693
LattesID_8408754769772480,LattesID_267366096672693
LattesID_8272770781128034,LattesID_267366096672693
LattesID_2519654608211855,LattesID_267366096672693
LattesID_5430240285777941,LattesID_267366096672693
LattesID_7362564141769173,LattesID_267366096672693
LattesID_9718671480009056,LattesID_267366096672693
LattesID_5152532123037092,LattesID_267366096672693
LattesID_7856851352324043,LattesID_267366096672693
LattesID_9704098989769768,LattesID_267366096672693
LattesID_8012095434584173,LattesID_267366096672693
LattesID_6257743923711131,LattesID_267366096672693
LattesID_5390432860195407,LattesID_267366096672693
LattesID_1819928494447903,LattesID_267366096672693
LattesID_2289377556669234,LattesID_267366096672693
LattesID_3683410844352988,LattesID_267366096672693
LattesID_9370877973109416,LattesID_267366096672693
LattesID_8607548610083653,LattesID_267366096672693
LattesID_6390215583357041,LattesID_267366096672693
LattesID_6653836071847705,LattesID_267366096672693
LattesID_5676975898773348,LattesID_267366096672693
LattesID_5167571704789298,LattesID_267366096672693
LattesID_3238357061477589,LattesID_267366096672693
LattesID_7411837726734176,LattesID_267366096672693
LattesID_7731395208640334,LattesID_267366096672693
LattesID_7147667616879582,LattesID_267366096672693
LattesID_502504979310236,LattesID_267366096672693
LattesID_2241277122391500,LattesID_267366096672693
LattesID_3803835384023358,LattesID_267366096672693
LattesID_1308717361298958,LattesID_267366096672693
LattesID_2838959904980248,LattesID_245964282453231
LattesID_6912997178820432,LattesID_245964282453231
LattesID_5119557346961189,LattesID_245964282453231
LattesID_238015195413529,LattesID_245964282453231
LattesID_2393985682658149,LattesID_245964282453231
LattesID_4160228137148368,LattesID_203910403476737
LattesID_4301774220056560,LattesID_203910403476737
LattesID_7913875712635123,LattesID_203910403476737
LattesID_8226342593217765,LattesID_203910403476737
LattesID_4953533676765696,LattesID_203910403476737
LattesID_2406048216625963,LattesID_203910403476737
LattesID_813226147923323,LattesID_203910403476737
LattesID_210795240625292,LattesID_203910403476737
LattesID_4803609294032741,LattesID_203910403476737
LattesID_596076654316417,LattesID_203910403476737
LattesID_3626002653454448,LattesID_203910403476737
LattesID_3209889989970425,LattesID_203910403476737
LattesID_9681641800062488,LattesID_203910403476737
LattesID_7878162513190912,LattesID_203910403476737
LattesID_1677578638166199,LattesID_203910403476737
LattesID_4136439593558919,LattesID_203910403476737
LattesID_7496841489968342,LattesID_203910403476737
LattesID_2558608641871933,LattesID_203910403476737
LattesID_7108808324085464,LattesID_203910403476737
LattesID_8619451611911694,LattesID_290808392346369
LattesID_4940895838739973,LattesID_290808392346369
LattesID_3522885987217249,LattesID_290808392346369
LattesID_2064695197759842,LattesID_290808392346369
LattesID_3158638937390702,LattesID_290808392346369
LattesID_1372533982503906,LattesID_257744922714589
LattesID_1578919263205943,LattesID_257744922714589
LattesID_1992732193576626,LattesID_257744922714589
LattesID_142593123723635,LattesID_257744922714589
LattesID_2229436718187554,LattesID_257744922714589
LattesID_1378612984760136,LattesID_257744922714589
LattesID_4154834408989905,LattesID_257744922714589
LattesID_3124439871019291,LattesID_257744922714589
LattesID_4381995961371668,LattesID_257744922714589
LattesID_5849756173317877,LattesID_257744922714589
LattesID_1643895018866726,LattesID_257744922714589
LattesID_3268767286765155,LattesID_257744922714589
LattesID_7689835777116667,LattesID_257744922714589
LattesID_6254887531569753,LattesID_257744922714589
LattesID_378370026328418,LattesID_257744922714589
LattesID_7108220167695622,LattesID_257744922714589
LattesID_8411630928738618,LattesID_257744922714589
LattesID_9928994710086748,LattesID_257744922714589
LattesID_3143133360344462,LattesID_257744922714589
LattesID_6934945850775848,LattesID_257744922714589
LattesID_6345604752446523,LattesID_257744922714589
LattesID_9148326124086272,LattesID_257744922714589
LattesID_7207060342658949,LattesID_257744922714589
LattesID_4990871448072797,LattesID_241862487783754
LattesID_1308051757543889,LattesID_241862487783754
LattesID_952102997417350,LattesID_241862487783754
LattesID_8867164774240536,LattesID_241862487783754
LattesID_9400295786445728,LattesID_241862487783754
LattesID_181473449658059,LattesID_241862487783754
LattesID_8900065516476179,LattesID_241862487783754
LattesID_1957415564976795,LattesID_241862487783754
LattesID_4738918532961031,LattesID_241862487783754
LattesID_7126156599663952,LattesID_241862487783754
LattesID_1153044237982775,LattesID_241862487783754
LattesID_3094372766207000,LattesID_241862487783754
LattesID_8847257856296197,LattesID_241862487783754
LattesID_6013523320776340,LattesID_241862487783754
LattesID_4892549058088857,LattesID_241862487783754
LattesID_61390776317244,LattesID_241862487783754
LattesID_3052163936451835,LattesID_241862487783754
LattesID_9674273392660928,LattesID_241862487783754
LattesID_3123340179992272,LattesID_241862487783754
LattesID_463112421234560,LattesID_241862487783754
LattesID_9174573815394512,LattesID_241862487783754
LattesID_2708367680798139,LattesID_241862487783754
LattesID_7242329759605773,LattesID_241862487783754
LattesID_6420724387556852,LattesID_241862487783754
LattesID_6437581638743498,LattesID_241862487783754
LattesID_8540291723375714,LattesID_241862487783754
LattesID_5025737251184473,LattesID_241862487783754
LattesID_3147104016301067,LattesID_284565719967162
LattesID_6341423913213262,LattesID_284565719967162
LattesID_6988766210452558,LattesID_284565719967162
LattesID_8720140370218094,LattesID_258743159619864
LattesID_7118342238594430,LattesID_258743159619864
LattesID_972173297002519,LattesID_258743159619864
LattesID_692193017474140,LattesID_258743159619864
LattesID_9576035744197656,LattesID_258743159619864
LattesID_4694574696611167,LattesID_258743159619864
LattesID_289557513975820,LattesID_258743159619864
LattesID_4263297112253225,LattesID_258743159619864
LattesID_8206210914091286,LattesID_293537282581111
LattesID_245064374208548,LattesID_275270162023007
LattesID_4579504192857341,LattesID_275270162023007
LattesID_505758723704315,LattesID_275270162023007
LattesID_5837412607021622,LattesID_275270162023007
LattesID_2065900160680450,LattesID_275270162023007
LattesID_5596515095600273,LattesID_275270162023007
LattesID_602442957708820,LattesID_275270162023007
LattesID_7586626195930331,LattesID_275270162023007
LattesID_1906182015777700,LattesID_275270162023007
LattesID_8949308061461614,LattesID_275270162023007
LattesID_1727833753637295,LattesID_275270162023007
